"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Consumers Would Pay In [[Phone]] Proposal A proposal backed by a coalition of [[telephone]] [[carriers]] would cut billions of dollars in fees owed by long-distance companies to regional phone giants but would allow the regional companies to make up some of the [[difference]] by raising [[monthly]] phone [[bills]] for [[millions]] of [[consumers]]. &lt;[[FONT]] face=""verdana,MS [[Sans]] Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;","Consumers Would Pay In [[Aviv]] Proposal A proposal backed by a coalition of [[phone]] [[airways]] would cut billions of dollars in fees owed by long-distance companies to regional phone giants but would allow the regional companies to make up some of the [[divergence]] by raising [[weekly]] phone [[banknotes]] for [[trillions]] of [[consumer]]. &lt;[[PERSONAGES]] face=""verdana,MS [[No]] Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",0.019378960132598877,0.5171894431114197,3,2,3,216,"Successful"
"U.S. Brokers Cease-fire in Western Afghanistan  [[KABUL]] (Reuters) - The United States has [[brokered]] a  cease-fire between a renegade [[Afghan]] militia [[leader]] and the  embattled [[governor]] of the western [[province]] of Herat,  Washington's envoy to [[Kabul]] said Tuesday.","U.S. Brokers Cease-fire in Western Afghanistan  [[IRAQ]] (Reuters) - The United States has [[traded]] a  cease-fire between a renegade [[Afghanistan]] militia [[managers]] and the  embattled [[regulator]] of the western [[columbia]] of Herat,  Washington's envoy to [[Yemen]] said Tuesday.",0.0006301999092102051,0.6108847856521606,0,2,0,185,"Successful"
"Sneaky [[Credit]] Card Tactics Keep an [[eye]] on your [[credit]] [[card]] issuers -- they may be about to raise your rates.","Sneaky [[Appropriations]] Card Tactics Keep an [[ojo]] on your [[debt]] [[mapping]] issuers -- they may be about to raise your rates.",0.00252455472946167,0.697407603263855,2,3,2,82,"Successful"
"Intel [[Delays]] Launch of [[Projection]] TV [[Chip]] In another product [[postponement]], semiconductor giant Intel Corp. said it won't be offering a chip for [[projection]] TVs by the end of 2004 as it had announced earlier this year.","Intel [[Procrastination]] Launch of [[Estimates]] TV [[Died]] In another product [[adjourn]], semiconductor giant Intel Corp. said it won't be offering a chip for [[projector]] TVs by the end of 2004 as it had announced earlier this year.",0.00672990083694458,0.5153121948242188,3,2,3,160,"Successful"
"Fund [[pessimism]] [[grows]] NEW YORK ([[CNN]]/[[Money]]) - [[Money]] [[managers]] are [[growing]] more [[pessimistic]] about the [[economy]], [[corporate]] [[profits]] and US stock market [[returns]], according to a monthly [[survey]] by [[Merrill]] [[Lynch]] [[released]] [[Tuesday]]. ","Fund [[dour]] [[raises]] NEW YORK ([[RNC]]/[[Currencies]]) - [[Dollar]] [[manger]] are [[widened]] more [[downbeat]] about the [[savings]], [[ministerial]] [[earnings]] and US stock market [[yield]], according to a monthly [[probing]] by [[Lynch]] [[Hayashi]] [[freed]] [[Ayer]]. ",0.0009451508522033691,0.4223285913467407,2,2,2,670,"Failed"
"Kederis [[proclaims]] innocence [[Olympic]] champion Kostas Kederis today left hospital ahead of his date with IOC [[inquisitors]] [[claiming]] his innocence and vowing:  quot;[[After]] the crucifixion comes the resurrection. quot; ...","Kederis [[announced]] innocence [[Olympics]] champion Kostas Kederis today left hospital ahead of his date with IOC [[archeologists]] [[invoke]] his innocence and vowing:  quot;[[If]] the crucifixion comes the resurrection. quot; ...",0.004317045211791992,0.553290605545044,1,3,1,217,"Successful"
"Eriksson doesn #39;t [[feel]] any extra [[pressure]] [[following]] scandal [[NEWCASTLE]], [[England]] (AP) - [[England]] [[coach]] Sven-Goran [[Eriksson]] [[said]] Tuesday he isn #39;t under any [[extra]] [[pressure]] in the [[aftermath]] of a scandal that damaged the [[Football]] [[Association]] #39;s reputation. ","Eriksson doesn #39;t [[smell]] any extra [[stump]] [[beneath]] scandal [[SHEFFIELD]], [[Brit]] (AP) - [[Anglican]] [[bus]] Sven-Goran [[Svensson]] [[testified]] Tuesday he isn #39;t under any [[farther]] [[strain]] in the [[consequence]] of a scandal that damaged the [[Ball]] [[Naacp]] #39;s reputation. ",0.00033986568450927734,0.7935369610786438,1,0,1,445,"Successful"
"Injured Heskey to miss England [[friendly]] [[NEWCASTLE]], England (AP) - [[Striker]] [[Emile]] Heskey has pulled out of the England [[squad]] [[ahead]] of Wednesday #39;s [[friendly]] against Ukraine because of a [[tight]] hamstring, the [[Football]] [[Association]] said [[Tuesday]]. ","Injured Heskey to miss England [[adorable]] [[SHEFFIELD]], England (AP) - [[Molester]] [[Prince]] Heskey has pulled out of the England [[team]] [[earlier]] of Wednesday #39;s [[neighborly]] against Ukraine because of a [[strict]] hamstring, the [[Copa]] [[Consortium]] said [[Nowadays]]. ",0.00034368038177490234,0.8274453282356262,1,3,1,246,"Successful"
"[[Staples]] [[Profit]] Up, to [[Enter]] China Market  NEW YORK (Reuters) - [[Staples]] Inc. &[[lt]];A HREF=""http://[[www]].[[investor]].reuters.com/FullQuote.aspx?ticker=SPLS.O target=/stocks/quickinfo/fullquote""&gt;SPLS.O&[[lt]];/A&gt;, the top U.S.  [[office]] [[products]] [[retailer]], on Tuesday reported a 39 percent [[jump]]  in quarterly [[profit]], raised its full-year forecast and said it  [[plans]] to [[enter]] the fast-growing Chinese market, [[sending]] its  [[shares]] higher.","[[Products]] [[Accomplishments]] Up, to [[Admission]] China Market  NEW YORK (Reuters) - [[Commercial]] Inc. &[[tl]];A HREF=""http://[[http]].[[invested]].reuters.com/FullQuote.aspx?ticker=SPLS.O target=/stocks/quickinfo/fullquote""&gt;SPLS.O&[[tl]];/A&gt;, the top U.S.  [[bureau]] [[belongings]] [[store]], on Tuesday reported a 39 percent [[breaks]]  in quarterly [[wage]], raised its full-year forecast and said it  [[diets]] to [[enters]] the fast-growing Chinese market, [[dispatches]] its  [[proportion]] higher.",0.0008578300476074219,0.002676248550415039,2,2,2,936,"Failed"
"Delegation [[Is]] [[Delayed]] Before [[Reaching]] [[Najaf]] AGHDAD, [[Iraq]], [[Aug]]. 17  [[A]] delegation of Iraqis was delayed for [[security]] reasons [[today]] but [[still]] intended to visit [[Najaf]] to try to convince a rebellious Shiite cleric and his militia to evacuate a shrine in the [[holy]] [[city]] and [[end]] ...","Delegation [[Constituted]] [[Procrastination]] Before [[Fulfilment]] [[Kabul]] AGHDAD, [[Pentagon]], [[Janeiro]]. 17  [[para]] delegation of Iraqis was delayed for [[warranty]] reasons [[nowadays]] but [[conversely]] intended to visit [[Kabul]] to try to convince a rebellious Shiite cleric and his militia to evacuate a shrine in the [[santo]] [[metropolis]] and [[expiry]] ...",0.0006014108657836914,0.8235659599304199,0,2,0,474,"Successful"
"[[Consumer]] Prices Down, Industry Output [[Up]]  WASHINGTON ([[Reuters]]) - [[U]].S. [[consumer]] [[prices]] dropped in July  for the first [[time]] in eight months as a sharp [[run]] up in [[energy]]  costs reversed, the [[government]] [[said]] in a [[report]] that suggested  a slow rate of interest rate hikes is likely.","[[Exertion]] Prices Down, Industry Output [[Increased]]  WASHINGTON ([[Newsday]]) - [[ryu]].S. [[eaters]] [[toll]] dropped in July  for the first [[zeit]] in eight months as a sharp [[executions]] up in [[electricity]]  costs reversed, the [[govt]] [[confirmed]] in a [[informs]] that suggested  a slow rate of interest rate hikes is likely.",0.0008108019828796387,0.5035613775253296,2,0,2,366,"Successful"
"Olympic history for India, UAE An Indian army major shot his way to his country #39;s first ever individual Olympic silver [[medal]] on Tuesday, while in the same event an member of Dubai #39;s ruling family became the first ever medallist from the United Arab Emirates. ","Olympic history for India, UAE An Indian army major shot his way to his country #39;s first ever individual Olympic silver [[honours]] on Tuesday, while in the same event an member of Dubai #39;s ruling family became the first ever medallist from the United Arab Emirates. ",0.007457375526428223,0.9998394846916199,1,0,1,47,"Successful"
"Home [[Depot]] Likes High Oil Rising fuel prices, a bugbear for most of the retail sector, are helping Home [[Depot]] (HD:NYSE - news - research), the remodeling [[giant]] that reported a surge in second-quarter [[earnings]] Tuesday and [[guided]] the rest of the [[year]] higher. ","Home [[Shop]] Likes High Oil Rising fuel prices, a bugbear for most of the retail sector, are helping Home [[Stockroom]] (HD:NYSE - news - research), the remodeling [[phat]] that reported a surge in second-quarter [[earn]] Tuesday and [[manual]] the rest of the [[enjoyment]] higher. ",0.0008478164672851562,0.5983681678771973,2,3,2,201,"Successful"
"China cracks down on  quot;phone sex quot; services BEIJING, Aug. 17 (Xinhuanet) -- China is carrying out a nationwide campaign to crack down on  quot;phone sex quot; services, paralleling another sweeping operation against Internet pornography, Minister of Information [[Industry]] Wang Xudong said here Tuesday. ","China cracks down on  quot;phone sex quot; services BEIJING, Aug. 17 (Xinhuanet) -- China is carrying out a nationwide campaign to crack down on  quot;phone sex quot; services, paralleling another sweeping operation against Internet pornography, Minister of Information [[Sector]] Wang Xudong said here Tuesday. ",0.30073851346969604,0.8558233976364136,3,0,3,46,"Successful"
"Surviving Biotech's Downturns Charly Travers [[offers]] advice on withstanding the volatility of the biotech sector.","Surviving Biotech's Downturns Charly Travers [[furnishes]] advice on withstanding the volatility of the biotech sector.",0.003851175308227539,0.6911792755126953,2,3,2,59,"Successful"
"[[Mr]] Downer shoots his mouth off Just what Alexander Downer was thinking when he [[declared]] on [[radio]] last Friday that  quot;they could fire a missile from North Korea to [[Sydney]] quot; is [[unclear]]. The [[provocative]] [[remark]], just days before his arrival yesterday on his second [[visit]] to the [[North]] Korean ...","[[Sir]] Downer shoots his mouth off Just what Alexander Downer was thinking when he [[advertised]] on [[walkie]] last Friday that  quot;they could fire a missile from North Korea to [[Sidney]] quot; is [[inaccurate]]. The [[molotov]] [[sightings]], just days before his arrival yesterday on his second [[outing]] to the [[Northerly]] Korean ...",0.0008282661437988281,0.683688223361969,0,2,0,229,"Successful"
"Edwards Banned from Games - Source  ATHENS (Reuters) - World 100 meters champion Torri Edwards  will miss the Athens Olympics after her appeal against a  two-year drugs ban was dismissed on Tuesday, a source told  Reuters.","Edwards Banned from Games - Source  ATHENS (Reuters) - World 100 meters champion Torri Edwards  will miss the Athens Olympics after her appeal against a  two-year drugs ban was dismissed on Tuesday, a source told  Reuters.",0.5818216800689697,0.5818216800689697,0,0,1,1,"Skipped"
"Stocks Climb on Drop in [[Consumer]] Prices NEW YORK - Stocks rose for a second straight session Tuesday as a drop in consumer prices allowed investors to put aside worries about inflation, at least for the short term.    With gasoline prices falling to eight-month lows, the [[Consumer]] Price Index [[registered]] a small drop in [[July]], [[giving]] [[consumers]] a respite from [[soaring]] energy prices...","Stocks Climb on Drop in [[Users]] Prices NEW YORK - Stocks rose for a second straight session Tuesday as a drop in consumer prices allowed investors to put aside worries about inflation, at least for the short term.    With gasoline prices falling to eight-month lows, the [[Exertion]] Price Index [[inscribe]] a small drop in [[Avril]], [[supplying]] [[users]] a respite from [[rocketed]] energy prices...",0.010430872440338135,0.9031067490577698,0,3,0,244,"Successful"
"Iliadis, Tanimoto win judo [[golds]] [[Ilias]] Iliadis of Greece thrilled the home [[crowd]] Tuesday, beating Roman Gontyuk of Ukraine to win the gold medal in the 81-kilogram class. ","Iliadis, Tanimoto win judo [[purples]] [[Elijah]] Iliadis of Greece thrilled the home [[mobs]] Tuesday, beating Roman Gontyuk of Ukraine to win the gold medal in the 81-kilogram class. ",0.025405824184417725,0.5073654651641846,1,0,1,55,"Successful"
"Sudan vows to restore order to Darfur but [[calls]] for African [[peacekeepers]] (AFP) AFP - Sudan will take the lead in restoring [[order]] to its rebellious Darfur region but [[needs]] the support of African peacekeepers and [[humanitarian]] aid, Foreign Minister Mustafa [[Osman]] Ismail said.","Sudan vows to restore order to Darfur but [[apps]] for African [[peacekeeping]] (AFP) AFP - Sudan will take the lead in restoring [[instructing]] to its rebellious Darfur region but [[requires]] the support of African peacekeepers and [[ssh]] aid, Foreign Minister Mustafa [[Ottoman]] Ismail said.",0.0006186962127685547,0.5739666223526001,0,3,0,152,"Successful"
"TGn Sync [[Proposes]] New WLAN [[Standard]] The [[battle]] over home entertainment [[networking]] is [[heating]] up as a [[coalition]] [[proposes]] yet another [[standard]] for the IEEE #39;s [[consideration]]. ","TGn Sync [[Imply]] New WLAN [[Stallion]] The [[grappling]] over home entertainment [[internet]] is [[overheat]] up as a [[allies]] [[proposing]] yet another [[yardstick]] for the IEEE #39;s [[considering]]. ",0.002028524875640869,0.5473385453224182,3,2,3,388,"Successful"
"Yahoo! Ups Ante for Small Businesses Web giant Yahoo! is gambling that price cuts on its domain name registration and Web hosting products will make it more competitive with discounters in the space -- which means that small businesses looking to move online get a sweeter deal through ...","Yahoo! Ups Ante for Small Businesses Web giant Yahoo! is gambling that price cuts on its domain name registration and Web hosting products will make it more competitive with discounters in the space -- which means that small businesses looking to move online get a sweeter deal through ...",0.6566226482391357,0.6566226482391357,3,3,2,1,"Skipped"
"IBM Buys Two Danish Services Firms IBM said Tuesday it has acquired a pair of Danish IT services firms as part of its effort to broaden its presence in Scandinavia. As a result of the moves, IBM will add about 3,700 IT staffers to its global head count. Financial terms of ...","IBM Buys Two Danish Services Firms IBM said Tuesday it has acquired a pair of Danish IT services firms as part of its effort to broaden its presence in Scandinavia. As a result of the moves, IBM will add about 3,700 IT staffers to its global head count. Financial terms of ...",0.8415396213531494,0.8415396213531494,2,2,3,1,"Skipped"
"Motorola and [[HP]] in Linux tie-up Motorola plans to sell mobile phone network equipment that uses Linux-based [[code]], a step forward in network gear makers #39; [[efforts]] to [[rally]] around a standard. ","Motorola and [[PACKARD]] in Linux tie-up Motorola plans to sell mobile phone network equipment that uses Linux-based [[ciphers]], a step forward in network gear makers #39; [[endeavor]] to [[cheer]] around a standard. ",0.06768059730529785,0.5318462252616882,3,2,3,103,"Successful"
"Microsoft Pushes [[Off]] SP2 [[Release]] Microsoft will [[delay]] the [[release]] of its SP2 [[update]] for another week to [[fix]] software glitches. But not everyone is quite [[so]] eager to [[install]] the SP2 update for Windows XP. In [[fact]], [[many]] companies have [[demanded]] the ability to prevent their ...","Microsoft Pushes [[Disconnected]] SP2 [[Unleashed]] Microsoft will [[deferred]] the [[emission]] of its SP2 [[renovated]] for another week to [[settling]] software glitches. But not everyone is quite [[additionally]] eager to [[ridden]] the SP2 update for Windows XP. In [[played]], [[respective]] companies have [[request]] the ability to prevent their ...",0.0046863555908203125,0.5142296552658081,3,1,3,415,"Successful"
"[[Cassini]] [[Space]] [[Probe]] [[Spots]] Two New [[Saturn]] [[Moons]] (Reuters) Reuters - Two new [[moons]] were [[spotted]] around\[[Saturn]] by the Cassini [[space]] [[probe]], [[raising]] the total to 33\[[moons]] for the [[ringed]] planet, NASA said on [[Monday]].","[[Jpl]] [[Aerospace]] [[Rover]] [[Adverts]] Two New [[Gemini]] [[Orbit]] (Reuters) Reuters - Two new [[orbiting]] were [[discovers]] around\[[Moons]] by the Cassini [[spacecraft]] [[inquest]], [[raised]] the total to 33\[[planets]] for the [[flanked]] planet, NASA said on [[Fri]].",0.0019710659980773926,0.08892542123794556,3,3,3,485,"Failed"
"Buckeyes have [[lots]] to [[replace]] but are brimming with [[optimism]] There are remarkable [[similarities]] between the 2004 [[Ohio]] [[State]] Buckeyes and those that won the national championship just two years ago. ","Buckeyes have [[shipments]] to [[predecessor]] but are brimming with [[optimists]] There are remarkable [[analogies]] between the 2004 [[Springfield]] [[Governmental]] Buckeyes and those that won the national championship just two years ago. ",0.0005404353141784668,0.5715090036392212,1,2,1,147,"Successful"
"IBM [[adds]] midrange [[server]] to eServer [[lineup]] [[The]] [[new]] IBM Power5 eServer i5 550 also [[features]] [[higher]] performance and [[new]] virtualization [[capabilities]] that [[allow]] it to [[run]] [[multiple]] [[operating]] [[systems]] at once on [[separate]] partitions.","IBM [[complemented]] midrange [[wench]] to eServer [[forming]] [[Both]] [[novo]] IBM Power5 eServer i5 550 also [[featuring]] [[strictest]] performance and [[nouveau]] virtualization [[dexterity]] that [[empowering]] it to [[implementing]] [[umpteen]] [[working]] [[schematics]] at once on [[secluded]] partitions.",0.0017418265342712402,0.019235074520111084,3,3,3,495,"Failed"
"iPod Comparison Newsday #146;s [[Stephen]] Williams [[reports]] on seeing Sony #146;s NW-HD1 [[audio]] [[player]] in a store:  #147; #145;How #146;s it compare to the iPod? #146; I asked a salesman.  #145;Battery life is a [[lot]] longer, up to 30 [[hours]], #146; he [[said]].  #145;The LCD readout is [[kind]] of dim, #146; [[I]] [[said]].   #146;Battery life is a [[lot]] longer, #146; he [[said]].  #145;I understand it can #146;t [[play]] MP3 [[files]], #146; [[I]] [[said]].  #145;Battery [[life]] is a [[lot]] longer, #146; he [[said]]. #148; Aug 17","iPod Comparison Newsday #146;s [[Etienne]] Williams [[dealings]] on seeing Sony #146;s NW-HD1 [[acoustics]] [[gambler]] in a store:  #147; #145;How #146;s it compare to the iPod? #146; I asked a salesman.  #145;Battery life is a [[shipments]] longer, up to 30 [[schedules]], #146; he [[testified]].  #145;The LCD readout is [[fella]] of dim, #146; [[me]] [[proclaimed]].   #146;Battery life is a [[number]] longer, #146; he [[affirm]].  #145;I understand it can #146;t [[toy]] MP3 [[filings]], #146; [[me]] [[submits]].  #145;Battery [[alive]] is a [[consignment]] longer, #146; he [[affirmed]]. #148; Aug 17",0.004832267761230469,0.5783368349075317,3,2,3,715,"Successful"
"[[Mills]] [[Grabs]] \$1B [[Portfolio]]; Taubman Likely to Lose Contracts [[Mills]] Corp. agreed to [[purchase]] a 50 percent [[interest]] in nine [[malls]] owned by General Motors [[Asset]] [[Management]] [[Corp]]. for just over \$1 billion, creating a new joint [[venture]] between the groups. The deal will extend ...","[[Plants]] [[Seized]] \$1B [[Pocketbook]]; Taubman Likely to Lose Contracts [[Vegetable]] Corp. agreed to [[procurement]] a 50 percent [[interesting]] in nine [[supermarkets]] owned by General Motors [[Abbreviated]] [[Governed]] [[Eilat]]. for just over \$1 billion, creating a new joint [[enterprises]] between the groups. The deal will extend ...",0.0008454322814941406,0.5169570446014404,2,0,2,270,"Successful"
"Women stumble to silver ATHENS -- The [[mistakes]] were so minor. [[Carly]] [[Patterson]] #39;s foot scraping the lower of the uneven bars. [[Courtney]] Kupets #39; tumbling pass that ended here instead of there. Mohini [[Bhardwaj]] #39;s [[slight]] stumble on the beam. ","Women stumble to silver ATHENS -- The [[deformities]] were so minor. [[Sabrina]] [[Goodwin]] #39;s foot scraping the lower of the uneven bars. [[Alyssa]] Kupets #39; tumbling pass that ended here instead of there. Mohini [[Vishal]] #39;s [[meager]] stumble on the beam. ",0.0009509921073913574,0.6852226257324219,1,3,1,204,"Successful"
"Oil prices bubble to record high The price of oil has continued its sharp rise overnight, closing at a record high. The main contract in New York, light sweet crude for delivery next month, has closed at a record \$US46.75 a barrel - up 70 cents on yesterday #39;s close. ","Oil prices bubble to record high The price of oil has continued its sharp rise overnight, closing at a record high. The main contract in New York, light sweet crude for delivery next month, has closed at a record \$US46.75 a barrel - up 70 cents on yesterday #39;s close. ",0.9331530928611755,0.9331530928611755,2,2,0,1,"Skipped"
"[[Notable]] [[quotes]] Tuesday at the [[Athens]] Olympics  quot;[[It]] [[hurt]] like [[hell]]. I could [[see]] (Thorpe) [[coming]] up. But when I was [[breathing]], I [[saw]] my team [[going]] [[crazy]] -- and that [[really]] [[kept]] me [[going]]. [[quot]]; ...","[[Large]] [[quotations]] Tuesday at the [[Aphrodite]] Olympics  quot;[[He]] [[misdeeds]] like [[underworld]]. I could [[voir]] (Thorpe) [[reach]] up. But when I was [[inhales]], I [[encountered]] my team [[disappeared]] [[mad]] -- and that [[explicitly]] [[spared]] me [[want]]. [[nbsp]]; ...",0.0010064244270324707,0.5654597878456116,1,0,1,501,"Successful"
"AMD Ships [[Notebook]] Chips It wasn #39;t the first to go [[small]], and it won #39;t be the biggest producer, but AMD #39;s (Quote, Chart) 64-bit 90-nanometer (nm) chips are expected to make waves in the semiconductor pool. ","AMD Ships [[Mobil]] Chips It wasn #39;t the first to go [[unassuming]], and it won #39;t be the biggest producer, but AMD #39;s (Quote, Chart) 64-bit 90-nanometer (nm) chips are expected to make waves in the semiconductor pool. ",0.037514686584472656,0.5283219814300537,3,2,3,59,"Successful"
"UK charges 8 in terror plot linked to alert in US [[LONDON]], AUGUST 17: [[Britain]] charged eight [[terror]] suspects on Tuesday with conspiracy to commit murder and said one had plans that could be used in striking US [[buildings]] that were the focus of security scares this [[month]]. ","UK charges 8 in terror plot linked to alert in US [[BRITS]], AUGUST 17: [[Britannica]] charged eight [[anxiety]] suspects on Tuesday with conspiracy to commit murder and said one had plans that could be used in striking US [[constructions]] that were the focus of security scares this [[months]]. ",0.0006220340728759766,0.512489914894104,0,2,0,146,"Successful"
"IBM [[Seeks]] To [[Have]] SCO [[Claims]] [[Dismissed]] (NewsFactor) NewsFactor - IBM (NYSE: IBM) [[has]] -- again -- [[sought]] to [[have]] the [[pending]] [[legal]] claims by The SCO [[Group]] [[dismissed]]. [[According]] to a [[motion]] it [[filed]] in a U.S. [[district]] [[court]], IBM [[argues]] that SCO [[has]] no [[evidence]] to [[support]] its [[claims]] that it [[appropriated]] [[confidential]] [[source]] code from Unix [[System]] [[V]] and [[placed]] it in [[Linux]].","IBM [[Tempt]] To [[Did]] SCO [[Says]] [[Ejected]] (NewsFactor) NewsFactor - IBM (NYSE: IBM) [[owns]] -- again -- [[solicited]] to [[received]] the [[unpaid]] [[moral]] claims by The SCO [[Reunion]] [[spilled]]. [[Virtue]] to a [[wondering]] it [[filings]] in a U.S. [[municipality]] [[justices]], IBM [[affirmed]] that SCO [[owns]] no [[proven]] to [[subsidy]] its [[applications]] that it [[entrusted]] [[classified]] [[provenance]] code from Unix [[Systems]] [[volt]] and [[located]] it in [[Windows]].",0.0012509822845458984,0.21247053146362305,3,3,3,1018,"Failed"
"SUVs: Live And Let Die NEW YORK - The newly released traffic crash fatality data have something for everyone in the debate about the safety of sport utility vehicles. ","SUVs: Live And Let Die NEW YORK - The newly released traffic crash fatality data have something for everyone in the debate about the safety of sport utility vehicles. ",0.868040144443512,0.868040144443512,3,3,2,1,"Skipped"
"Security scare as intruder dives in A CANADIAN husband #39;s love for his wife has led to a tightening of security at all Olympic venues in Athens. ","Security scare as intruder dives in A CANADIAN husband #39;s love for his wife has led to a tightening of security at all Olympic venues in Athens. ",0.8497346639633179,0.8497346639633179,0,0,1,1,"Skipped"
"Team USA [[barely]] wins, but [[struggles]] not all players #39; [[fault]] Now that [[everybody]] in and around [[USA]] [[Basketball]] has [[breathed]] a [[huge]] [[sigh]] of [[relief]], [[let]] #39;s not get [[carried]] away. ","Team USA [[only]] wins, but [[struggle]] not all players #39; [[errors]] Now that [[todos]] in and around [[AMERICA]] [[Nba]] has [[moaned]] a [[massive]] [[gasp]] of [[ease]], [[enabled]] #39;s not get [[implemented]] away. ",0.003539860248565674,0.6575735807418823,1,3,1,399,"Successful"
"UPI NewsTrack Sports -- The United [[States]] men #39;s [[basketball]] [[team]] [[capped]] off a big [[day]] for the [[USA]] by [[fighting]] off [[Greece]] for a [[vital]] win, 77-71.  quot;They [[played]] with [[heart]], quot; said [[Coach]] Larry [[Brown]].  quot;That #39;s all you can ask. quot; ...","UPI NewsTrack Sports -- The United [[Declaring]] men #39;s [[ball]] [[grupo]] [[capping]] off a big [[daytime]] for the [[AMERICA]] by [[combatant]] off [[Macedonia]] for a [[central]] win, 77-71.  quot;They [[doing]] with [[hearts]], quot; said [[Trainers]] Larry [[Brun]].  quot;That #39;s all you can ask. quot; ...",0.00035250186920166016,0.699942409992218,1,0,1,307,"Successful"
"Peace [[delegation]] [[leaves]] [[Najaf]] empty-handed as [[fighting]] [[continues]] [[BAGHDAD]], Iraq - A [[national]] [[political]] [[conference]] #39;s [[bid]] to end the fighting in the [[Shiite]] [[Muslim]] holy [[city]] of [[Najaf]] [[appeared]] to [[have]] [[failed]] Tuesday. ","Peace [[delegated]] [[spreadsheet]] [[Baghdad]] empty-handed as [[wrestling]] [[maintains]] [[IRAQI]], Iraq - A [[nacional]] [[strategic]] [[seminars]] #39;s [[offerings]] to end the fighting in the [[Shea]] [[Fundamentalism]] holy [[linn]] of [[Iraq]] [[surfaced]] to [[es]] [[lacked]] Tuesday. ",0.0006119012832641602,0.8485718965530396,0,1,0,476,"Successful"
"Georgian president calls for international conference on South Ossetia TBILISI, Georgia  Georgian President Mikhail Saakashvili appealed to world leaders Tuesday to convene an international conference on the [[conflict]] in breakaway South Ossetia, where daily exchanges of [[gunfire]] threaten to spark ...","Georgian president calls for international conference on South Ossetia TBILISI, Georgia  Georgian President Mikhail Saakashvili appealed to world leaders Tuesday to convene an international conference on the [[litigation]] in breakaway South Ossetia, where daily exchanges of [[marksmanship]] threaten to spark ...",0.0010374784469604492,0.5743685364723206,0,2,0,111,"Successful"
"Shelling, shooting resumes in breakaway Georgian region (AFP) AFP - Georgian and South Ossetian forces overnight accused each other of trying to storm the other side's positions in Georgia's breakaway region of South Ossetia, as four Georgian [[soldiers]] were reported to be [[wounded]].","Shelling, shooting resumes in breakaway Georgian region (AFP) AFP - Georgian and South Ossetian forces overnight accused each other of trying to storm the other side's positions in Georgia's breakaway region of South Ossetia, as four Georgian [[wrestlers]] were reported to be [[sores]].",0.0006884336471557617,0.9813681840896606,0,1,0,98,"Successful"
"Youkilis, [[McCarty]] [[placed]] on 15-day [[disabled]] [[list]] BOSTON -- It was another [[busy]] day on the [[medical]] [[front]] for the Red Sox, as a series of [[roster]] [[moves]] were announced [[prior]] to Tuesday [[night]] #39;s game against the Blue [[Jays]]. ","Youkilis, [[ladd]] [[billeted]] on 15-day [[maimed]] [[directories]] BOSTON -- It was another [[busiest]] day on the [[physician]] [[newsweek]] for the Red Sox, as a series of [[directory]] [[scroll]] were announced [[initially]] to Tuesday [[soiree]] #39;s game against the Blue [[Sox]]. ",0.00034880638122558594,0.5684690475463867,1,2,1,291,"Successful"
"Kerry-Kerrey [[Confusion]] [[Trips]] Up Campaign (AP) AP - John Kerry, Bob Kerrey. It's [[easy]] to get confused.","Kerry-Kerrey [[Misunderstanding]] [[Tourism]] Up Campaign (AP) AP - John Kerry, Bob Kerrey. It's [[simplify]] to get confused.",0.0072054266929626465,0.6526697874069214,0,2,0,140,"Successful"
"Former Florida Swimming Coach [[Dies]] at 83 (AP) AP - [[William]] H. [[Harlan]], the retired [[University]] of [[Florida]] swimming [[coach]] who led the [[Gators]] to eight [[conference]] titles, died [[Tuesday]], school [[officials]] said. He was 83.","Former Florida Swimming Coach [[Assassinated]] at 83 (AP) AP - [[Williams]] H. [[Aaron]], the retired [[Institutes]] of [[Fl]] swimming [[bus]] who led the [[Hippos]] to eight [[lectures]] titles, died [[Wed]], school [[earners]] said. He was 83.",0.0008063912391662598,0.6414347887039185,1,0,1,250,"Successful"
"US Men Have Right Touch in Relay [[Duel]] Against Australia THENS, Aug. 17 - So Michael Phelps is not going to match the seven gold medals won by Mark Spitz. And it is too early to tell if he [[will]] [[match]] [[Aleksandr]] Dityatin, the [[Soviet]] [[gymnast]] who won eight total medals in 1980. But those were not the ...","US Men Have Right Touch in Relay [[Confrontation]] Against Australia THENS, Aug. 17 - So Michael Phelps is not going to match the seven gold medals won by Mark Spitz. And it is too early to tell if he [[hope]] [[couples]] [[Vladimir]] Dityatin, the [[Putin]] [[contortionist]] who won eight total medals in 1980. But those were not the ...",0.0012444257736206055,0.5610328912734985,1,0,1,184,"Successful"
"Schrder adopts Russian orphan Three-year-old Victoria, from St [[Petersburg]], has been living at the Schrders #39; family home in [[Hanover]] in [[northern]] Germany for several weeks. ","Schrder adopts Russian orphan Three-year-old Victoria, from St [[Pensacola]], has been living at the Schrders #39; family home in [[Portsmouth]] in [[nordic]] Germany for several weeks. ",0.0018026232719421387,0.5179480314254761,0,1,0,63,"Successful"
