"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Consumers Would Pay In [[Phone]] Proposal A proposal backed by a coalition of telephone [[carriers]] would cut billions of dollars in fees owed by long-distance companies to regional phone giants but would allow the regional companies to make up some of the [[difference]] by raising [[monthly]] [[phone]] [[bills]] for [[millions]] of [[consumers]]. &[[lt]];[[FONT]] [[face]]=""verdana,MS [[Sans]] Serif,arial,helvetica"" [[size]]=""-2""\ color=""#666666""&gt;&[[lt]];[[B]]&gt;-The Washington [[Post]]&[[lt]];/[[B]]&gt;&[[lt]];/[[FONT]]&gt;","Consumers Would Pay In [[Drew]] Proposal A proposal backed by a coalition of telephone [[airways]] would cut billions of dollars in fees owed by long-distance companies to regional phone giants but would allow the regional companies to make up some of the [[deviation]] by raising [[mois]] [[called]] [[banknote]] for [[trillions]] of [[shoppers]]. &[[tl]];[[NATURE]] [[confronts]]=""verdana,MS [[No]] Serif,arial,helvetica"" [[intensity]]=""-2""\ color=""#666666""&gt;&[[lieutenants]];[[segundo]]&gt;-The Washington [[Station]]&[[tl]];/[[d]]&gt;&[[lieut]];/[[PERSONAGES]]&gt;",0.019057512283325195,0.5059133172035217,3,2,3,309,"Successful"
"[[U]].S. [[Brokers]] Cease-fire in Western Afghanistan  [[KABUL]] ([[Reuters]]) - The [[United]] [[States]] [[has]] [[brokered]] a  cease-fire between a renegade Afghan [[militia]] [[leader]] and the  embattled [[governor]] of the western [[province]] of Herat,  Washington's [[envoy]] to Kabul [[said]] [[Tuesday]].","[[xin]].S. [[Stockbroker]] Cease-fire in Western Afghanistan  [[IRAQI]] ([[Newsday]]) - The [[Uni]] [[Submits]] [[owns]] [[bargain]] a  cease-fire between a renegade Afghan [[rebelling]] [[presidents]] and the  embattled [[tory]] of the western [[prov]] of Herat,  Washington's [[recharged]] to Kabul [[contends]] [[Tonight]].",0.0006316304206848145,0.9039863348007202,0,2,0,449,"Successful"
"Sneaky Credit Card Tactics Keep an [[eye]] on your [[credit]] [[card]] issuers -- they may be about to raise your [[rates]].","Sneaky Credit Card Tactics Keep an [[eyewitness]] on your [[loaning]] [[mapping]] issuers -- they may be about to raise your [[velocities]].",0.002509593963623047,0.5825413465499878,2,3,2,83,"Successful"
"Intel [[Delays]] Launch of [[Projection]] TV Chip In another product postponement, semiconductor giant Intel Corp. said it won't be offering a chip for [[projection]] TVs by the end of 2004 as it had announced earlier this year.","Intel [[Delayed]] Launch of [[Estimates]] TV Chip In another product postponement, semiconductor giant Intel Corp. said it won't be offering a chip for [[forecasts]] TVs by the end of 2004 as it had announced earlier this year.",0.006620883941650391,0.5036820769309998,3,2,3,113,"Successful"
"Fund [[pessimism]] grows [[NEW]] YORK (CNN/[[Money]]) - Money [[managers]] are growing more [[pessimistic]] about the [[economy]], corporate profits and US stock market returns, according to a monthly survey by [[Merrill]] Lynch released Tuesday. ","Fund [[disillusionment]] grows [[UPDATED]] YORK (CNN/[[Currency]]) - Money [[execs]] are growing more [[dour]] about the [[economics]], corporate profits and US stock market returns, according to a monthly survey by [[Bastien]] Lynch released Tuesday. ",0.0008251070976257324,0.5228935480117798,2,3,2,218,"Successful"
"Kederis [[proclaims]] innocence [[Olympic]] [[champion]] Kostas Kederis [[today]] left hospital ahead of his [[date]] with IOC inquisitors [[claiming]] his innocence and [[vowing]]:  quot;[[After]] the crucifixion comes the [[resurrection]]. quot; ...","Kederis [[announcement]] innocence [[Olimpia]] [[heroes]] Kostas Kederis [[hier]] left hospital ahead of his [[timetable]] with IOC inquisitors [[confirming]] his innocence and [[undertaking]]:  quot;[[Behind]] the crucifixion comes the [[restoration]]. quot; ...",0.0012211203575134277,0.5805987119674683,1,0,1,285,"Successful"
"[[Eriksson]] doesn #39;t feel any extra pressure following scandal [[NEWCASTLE]], [[England]] ([[AP]]) - England [[coach]] Sven-Goran Eriksson [[said]] [[Tuesday]] he isn #39;t under any extra [[pressure]] in the aftermath of a scandal that [[damaged]] the [[Football]] Association #39;s reputation. ","[[Niklas]] doesn #39;t feel any extra pressure following scandal [[EXETER]], [[Ying]] ([[PA]]) - England [[bus]] Sven-Goran Eriksson [[testified]] [[Domingos]] he isn #39;t under any extra [[pressurized]] in the aftermath of a scandal that [[corrupt]] the [[Cup]] Association #39;s reputation. ",0.0003361701965332031,0.8531150817871094,1,0,1,277,"Successful"
"Injured Heskey to [[miss]] [[England]] [[friendly]] [[NEWCASTLE]], England (AP) - [[Striker]] [[Emile]] Heskey [[has]] [[pulled]] out of the [[England]] [[squad]] ahead of [[Wednesday]] #39;s [[friendly]] against [[Ukraine]] because of a tight hamstring, the [[Football]] Association said [[Tuesday]]. ","Injured Heskey to [[waitress]] [[Englishmen]] [[adorable]] [[TYNE]], England (AP) - [[Vandalize]] [[Amer]] Heskey [[is]] [[extracted]] out of the [[Englishman]] [[gunboat]] ahead of [[Yesterday]] #39;s [[neighborly]] against [[Kiev]] because of a tight hamstring, the [[Baseball]] Association said [[Nowadays]]. ",0.00033152103424072266,0.9995785355567932,1,0,1,363,"Successful"
"[[Staples]] [[Profit]] Up, to [[Enter]] China Market  [[NEW]] YORK (Reuters) - [[Staples]] Inc. &[[lt]];A HREF=""http://www.[[investor]].reuters.com/FullQuote.aspx?ticker=SPLS.O target=/stocks/quickinfo/fullquote""&gt;SPLS.O&[[lt]];/A&gt;, the top U.S.  [[office]] [[products]] [[retailer]], on Tuesday [[reported]] a 39 percent [[jump]]  in quarterly [[profit]], [[raised]] its full-year [[forecast]] and said it  plans to [[enter]] the fast-growing Chinese [[market]], [[sending]] its  shares higher.","[[Product]] [[Achievements]] Up, to [[Admission]] China Market  [[NY]] YORK (Reuters) - [[Goods]] Inc. &[[tl]];A HREF=""http://www.[[capital]].reuters.com/FullQuote.aspx?ticker=SPLS.O target=/stocks/quickinfo/fullquote""&gt;SPLS.O&[[tl]];/A&gt;, the top U.S.  [[cabinet]] [[produced]] [[store]], on Tuesday [[apprised]] a 39 percent [[surged]]  in quarterly [[wage]], [[brought]] its full-year [[expectation]] and said it  plans to [[penetrate]] the fast-growing Chinese [[negotiates]], [[envoy]] its  shares higher.",0.0008515119552612305,0.0014650821685791016,2,2,2,927,"Failed"
"Delegation [[Is]] Delayed Before [[Reaching]] Najaf AGHDAD, Iraq, [[Aug]]. 17  A delegation of Iraqis was [[delayed]] for [[security]] reasons [[today]] but [[still]] intended to [[visit]] Najaf to [[try]] to [[convince]] a rebellious Shiite [[cleric]] and his militia to evacuate a [[shrine]] in the [[holy]] city and end ...","Delegation [[Represent]] Delayed Before [[Elicit]] Najaf AGHDAD, Iraq, [[Augusto]]. 17  A delegation of Iraqis was [[slowed]] for [[guaranty]] reasons [[ayer]] but [[afresh]] intended to [[voyage]] Najaf to [[quest]] to [[cogent]] a rebellious Shiite [[pasteur]] and his militia to evacuate a [[shrines]] in the [[santo]] city and end ...",0.0006530880928039551,0.5377599000930786,0,2,0,490,"Successful"
"Consumer [[Prices]] Down, Industry [[Output]] [[Up]]  WASHINGTON (Reuters) - [[U]].[[S]]. consumer [[prices]] dropped in July  for the first [[time]] in eight months as a sharp run up in energy  costs reversed, the [[government]] said in a [[report]] that suggested  a slow rate of interest [[rate]] hikes is likely.","Consumer [[Honorarium]] Down, Industry [[Produce]] [[Arriba]]  WASHINGTON (Reuters) - [[ryu]].[[seconds]]. consumer [[royalties]] dropped in July  for the first [[lifespan]] in eight months as a sharp run up in energy  costs reversed, the [[governing]] said in a [[communique]] that suggested  a slow rate of interest [[tempo]] hikes is likely.",0.0008500814437866211,0.8665275573730469,2,3,2,390,"Successful"
"Olympic history for India, UAE An Indian army major shot his way to his country #39;s first ever individual Olympic silver [[medal]] on Tuesday, while in the same event an member of Dubai #39;s ruling family became the first ever medallist from the United Arab Emirates. ","Olympic history for India, UAE An Indian army major shot his way to his country #39;s first ever individual Olympic silver [[honours]] on Tuesday, while in the same event an member of Dubai #39;s ruling family became the first ever medallist from the United Arab Emirates. ",0.0006183385848999023,0.9446145296096802,1,0,1,47,"Successful"
"Home [[Depot]] Likes High Oil Rising fuel prices, a bugbear for most of the retail [[sector]], are [[helping]] [[Home]] [[Depot]] (HD:NYSE - news - research), the remodeling [[giant]] that [[reported]] a [[surge]] in second-quarter earnings Tuesday and guided the rest of the year [[higher]]. ","Home [[Shop]] Likes High Oil Rising fuel prices, a bugbear for most of the retail [[industries]], are [[facilitating]] [[Habitation]] [[Shops]] (HD:NYSE - news - research), the remodeling [[mammoth]] that [[enlightened]] a [[hikes]] in second-quarter earnings Tuesday and guided the rest of the year [[greatest]]. ",0.0008799433708190918,0.5250669717788696,2,3,2,327,"Successful"
"China cracks down on  quot;phone sex quot; services BEIJING, Aug. 17 (Xinhuanet) -- China is carrying out a nationwide campaign to crack down on  quot;phone sex quot; services, paralleling another sweeping operation against Internet pornography, Minister of Information Industry Wang Xudong said here Tuesday. ","China cracks down on  quot;phone sex quot; services BEIJING, Aug. 17 (Xinhuanet) -- China is carrying out a nationwide campaign to crack down on  quot;phone sex quot; services, paralleling another sweeping operation against Internet pornography, Minister of Information Industry Wang Xudong said here Tuesday. ",0.8530656099319458,0.8530656099319458,0,0,3,1,"Skipped"
"Surviving Biotech's Downturns Charly Travers [[offers]] advice on withstanding the volatility of the biotech sector.","Surviving Biotech's Downturns Charly Travers [[furnishes]] advice on withstanding the volatility of the biotech sector.",0.0048528313636779785,0.5258901119232178,2,3,2,59,"Successful"
"Mr Downer shoots his mouth off Just what Alexander [[Downer]] was thinking when he declared on radio last Friday that  quot;they could [[fire]] a missile from [[North]] Korea to [[Sydney]] [[quot]]; is [[unclear]]. The [[provocative]] [[remark]], just days before his arrival yesterday on his second visit to the [[North]] Korean ...","Mr Downer shoots his mouth off Just what Alexander [[Donner]] was thinking when he declared on radio last Friday that  quot;they could [[chimney]] a missile from [[Scandinavia]] Korea to [[Lei]] [[nbsp]]; is [[nebulous]]. The [[ambitious]] [[feedback]], just days before his arrival yesterday on his second visit to the [[Northerly]] Korean ...",0.0009109973907470703,0.8279069662094116,0,1,0,178,"Successful"
"Edwards Banned from Games - Source  ATHENS (Reuters) - World 100 meters champion Torri Edwards  will miss the Athens Olympics after her appeal against a  two-year drugs ban was dismissed on Tuesday, a source [[told]]  Reuters.","Edwards Banned from Games - Source  ATHENS (Reuters) - World 100 meters champion Torri Edwards  will miss the Athens Olympics after her appeal against a  two-year drugs ban was dismissed on Tuesday, a source [[said]]  Reuters.",0.18520838022232056,0.9642910957336426,1,0,1,75,"Successful"
"Stocks Climb on Drop in [[Consumer]] Prices NEW YORK - Stocks rose for a second straight session Tuesday as a drop in consumer prices allowed investors to put aside worries about inflation, at least for the short [[term]].    With gasoline prices falling to eight-month lows, the Consumer Price Index registered a small drop in July, giving consumers a respite from soaring energy prices...","Stocks Climb on Drop in [[Users]] Prices NEW YORK - Stocks rose for a second straight session Tuesday as a drop in consumer prices allowed investors to put aside worries about inflation, at least for the short [[adjective]].    With gasoline prices falling to eight-month lows, the Consumer Price Index registered a small drop in July, giving consumers a respite from soaring energy prices...",0.0020139217376708984,0.9981755018234253,0,3,0,86,"Successful"
"Iliadis, Tanimoto [[win]] judo [[golds]] Ilias Iliadis of [[Greece]] thrilled the home crowd [[Tuesday]], [[beating]] Roman Gontyuk of [[Ukraine]] to [[win]] the gold [[medal]] in the 81-kilogram class. ","Iliadis, Tanimoto [[winnings]] judo [[yellows]] Ilias Iliadis of [[Greco]] thrilled the home crowd [[Domingos]], [[flogging]] Roman Gontyuk of [[Ussr]] to [[triumphs]] the gold [[decoration]] in the 81-kilogram class. ",0.002546370029449463,0.6165211200714111,1,0,1,243,"Successful"
"[[Sudan]] vows to [[restore]] [[order]] to [[Darfur]] but calls for African [[peacekeepers]] (AFP) AFP - Sudan [[will]] [[take]] the [[lead]] in [[restoring]] order to its rebellious Darfur [[region]] but [[needs]] the support of African peacekeepers and humanitarian aid, [[Foreign]] [[Minister]] Mustafa Osman Ismail said.","[[Darfur]] vows to [[recreate]] [[commandments]] to [[Sudan]] but calls for African [[peacekeeping]] (AFP) AFP - Sudan [[alacrity]] [[xiong]] the [[advancements]] in [[rehabilitating]] order to its rebellious Darfur [[scopes]] but [[wondering]] the support of African peacekeepers and humanitarian aid, [[Outboard]] [[Chairmen]] Mustafa Osman Ismail said.",0.0006626248359680176,0.6072744131088257,0,3,0,359,"Successful"
"TGn [[Sync]] [[Proposes]] [[New]] WLAN [[Standard]] The battle over [[home]] entertainment [[networking]] is [[heating]] up as a coalition proposes yet another [[standard]] for the IEEE #39;s [[consideration]]. ","TGn [[Clocking]] [[Proposition]] [[Recently]] WLAN [[Rules]] The battle over [[housing]] entertainment [[networks]] is [[sweltering]] up as a coalition proposes yet another [[yardstick]] for the IEEE #39;s [[deliberations]]. ",0.002505660057067871,0.5934121608734131,3,2,3,295,"Successful"
"Yahoo! Ups Ante for Small Businesses Web giant Yahoo! is gambling that price cuts on its domain name registration and Web hosting products will make it more competitive with discounters in the space -- which means that small businesses looking to move online get a sweeter deal through ...","Yahoo! Ups Ante for Small Businesses Web giant Yahoo! is gambling that price cuts on its domain name registration and Web hosting products will make it more competitive with discounters in the space -- which means that small businesses looking to move online get a sweeter deal through ...",0.7456614375114441,0.7456614375114441,3,3,2,1,"Skipped"
"IBM Buys Two Danish Services Firms IBM said Tuesday it has acquired a pair of Danish IT services firms as part of its effort to broaden its presence in Scandinavia. As a result of the moves, IBM will add about 3,700 IT staffers to its global head count. Financial terms of ...","IBM Buys Two Danish Services Firms IBM said Tuesday it has acquired a pair of Danish IT services firms as part of its effort to broaden its presence in Scandinavia. As a result of the moves, IBM will add about 3,700 IT staffers to its global head count. Financial terms of ...",0.9582536220550537,0.9582536220550537,2,2,3,1,"Skipped"
"Motorola and [[HP]] in Linux tie-up Motorola plans to sell mobile phone network equipment that uses Linux-based code, a step forward in network gear makers #39; efforts to rally around a standard. ","Motorola and [[PACKARD]] in Linux tie-up Motorola plans to sell mobile phone network equipment that uses Linux-based code, a step forward in network gear makers #39; efforts to rally around a standard. ",0.1618213653564453,0.7787700295448303,3,2,3,29,"Successful"
"Microsoft [[Pushes]] Off SP2 [[Release]] Microsoft will [[delay]] the [[release]] of its SP2 [[update]] for another week to [[fix]] software glitches. But not everyone is [[quite]] [[so]] [[eager]] to [[install]] the SP2 [[update]] for [[Windows]] XP. In fact, [[many]] [[companies]] [[have]] [[demanded]] the ability to [[prevent]] their ...","Microsoft [[Grow]] Off SP2 [[Unleashed]] Microsoft will [[suspensions]] the [[unlock]] of its SP2 [[updates]] for another week to [[cure]] software glitches. But not everyone is [[exceedingly]] [[then]] [[heated]] to [[setup]] the SP2 [[enhancements]] for [[Linux]] XP. In fact, [[big]] [[entrepreneur]] [[possesses]] [[invite]] the ability to [[impeded]] their ...",0.0179746150970459,0.38289809226989746,3,3,3,780,"Failed"
"[[Cassini]] [[Space]] [[Probe]] [[Spots]] Two New [[Saturn]] [[Moons]] (Reuters) Reuters - Two [[new]] [[moons]] were [[spotted]] around\Saturn by the [[Cassini]] space probe, [[raising]] the [[total]] to 33\[[moons]] for the ringed [[planet]], [[NASA]] said on [[Monday]].","[[Enceladus]] [[Separation]] [[Inquiry]] [[Smudges]] Two New [[Gemini]] [[Orbit]] (Reuters) Reuters - Two [[latest]] [[orbit]] were [[smudged]] around\Saturn by the [[Enceladus]] space probe, [[surged]] the [[totalled]] to 33\[[planets]] for the ringed [[mundos]], [[JPL]] said on [[Nowadays]].",0.0016977787017822266,0.017245233058929443,3,3,3,454,"Failed"
"Buckeyes [[have]] [[lots]] to [[replace]] but are brimming with [[optimism]] There are [[remarkable]] [[similarities]] between the 2004 [[Ohio]] [[State]] Buckeyes and those that won the [[national]] [[championship]] just [[two]] [[years]] [[ago]]. ","Buckeyes [[enjoys]] [[shipment]] to [[replaces]] but are brimming with [[upbeat]] There are [[marvellous]] [[analogies]] between the 2004 [[Alabama]] [[Nationals]] Buckeyes and those that won the [[patriotic]] [[champions]] just [[b]] [[aging]] [[back]]. ",0.00046813488006591797,0.24314922094345093,1,1,1,292,"Failed"
"IBM [[adds]] midrange [[server]] to eServer [[lineup]] The [[new]] IBM Power5 eServer i5 550 also [[features]] [[higher]] [[performance]] and [[new]] virtualization [[capabilities]] that [[allow]] it to [[run]] multiple operating [[systems]] at once on [[separate]] partitions.","IBM [[summing]] midrange [[bartenders]] to eServer [[forming]] The [[latest]] IBM Power5 eServer i5 550 also [[specs]] [[taller]] [[attainment]] and [[innovative]] virtualization [[prerogatives]] that [[empowering]] it to [[executive]] multiple operating [[devices]] at once on [[distinguish]] partitions.",0.0017325878143310547,0.3072405457496643,3,3,3,496,"Failed"
"iPod [[Comparison]] Newsday #146;s [[Stephen]] Williams [[reports]] on [[seeing]] [[Sony]] #146;s NW-HD1 [[audio]] [[player]] in a [[store]]:  #147; #145;[[How]] #146;s it compare to the iPod? #146; I [[asked]] a [[salesman]].  #145;Battery life is a [[lot]] longer, up to 30 [[hours]], #146; he said.  #145;The LCD readout is [[kind]] of dim, #146; I [[said]].   #146;Battery life is a lot longer, #146; he said.  #145;I understand it can #146;t play MP3 [[files]], #146; I [[said]].  #145;Battery life is a lot longer, #146; he said. #148; Aug 17","iPod [[Compare]] Newsday #146;s [[Craig]] Williams [[reporting]] on [[consult]] [[Walkman]] #146;s NW-HD1 [[acoustics]] [[participants]] in a [[grocer]]:  #147; #145;[[Consequently]] #146;s it compare to the iPod? #146; I [[prayed]] a [[saleswoman]].  #145;Battery life is a [[consignment]] longer, up to 30 [[hour]], #146; he said.  #145;The LCD readout is [[homeroom]] of dim, #146; I [[testified]].   #146;Battery life is a lot longer, #146; he said.  #145;I understand it can #146;t play MP3 [[filings]], #146; I [[submits]].  #145;Battery life is a lot longer, #146; he said. #148; Aug 17",0.005955994129180908,0.5139052867889404,3,2,3,558,"Successful"
"[[Mills]] [[Grabs]] \$1B [[Portfolio]]; Taubman Likely to Lose [[Contracts]] Mills Corp. agreed to purchase a 50 percent [[interest]] in nine [[malls]] [[owned]] by [[General]] Motors [[Asset]] [[Management]] Corp. for just over \$1 billion, creating a new [[joint]] venture between the [[groups]]. The deal will extend ...","[[Mill]] [[Grab]] \$1B [[Wallet]]; Taubman Likely to Lose [[Contracting]] Mills Corp. agreed to purchase a 50 percent [[heed]] in nine [[supermarkets]] [[peculiar]] by [[Comprehensive]] Motors [[Abbreviated]] [[Govern]] Corp. for just over \$1 billion, creating a new [[commune]] venture between the [[organisations]]. The deal will extend ...",0.0008155703544616699,0.6313027143478394,2,0,2,297,"Successful"
"Women stumble to silver ATHENS -- The [[mistakes]] were [[so]] minor. [[Carly]] [[Patterson]] #39;s foot scraping the [[lower]] of the uneven bars. Courtney Kupets #39; tumbling [[pass]] that [[ended]] here instead of there. Mohini [[Bhardwaj]] #39;s [[slight]] stumble on the beam. ","Women stumble to silver ATHENS -- The [[malfunction]] were [[whereby]] minor. [[Christina]] [[Doyle]] #39;s foot scraping the [[fewer]] of the uneven bars. Courtney Kupets #39; tumbling [[passports]] that [[ceased]] here instead of there. Mohini [[Vishal]] #39;s [[frail]] stumble on the beam. ",0.00047957897186279297,0.9568281173706055,1,0,1,362,"Successful"
"Oil prices bubble to record high The price of oil has continued its sharp rise overnight, closing at a record high. The main contract in New York, light sweet crude for delivery next month, has closed at a record \$US46.75 a barrel - up 70 cents on yesterday #39;s close. ","Oil prices bubble to record high The price of oil has continued its sharp rise overnight, closing at a record high. The main contract in New York, light sweet crude for delivery next month, has closed at a record \$US46.75 a barrel - up 70 cents on yesterday #39;s close. ",0.9917122721672058,0.9917122721672058,2,2,0,1,"Skipped"
"[[Notable]] [[quotes]] Tuesday at the [[Athens]] [[Olympics]]  quot;It [[hurt]] like [[hell]]. I could see (Thorpe) [[coming]] up. But when [[I]] was [[breathing]], I [[saw]] my [[team]] [[going]] [[crazy]] -- and that [[really]] [[kept]] me [[going]]. [[quot]]; ...","[[Phenomenal]] [[citations]] Tuesday at the [[Piraeus]] [[Olympic]]  quot;It [[misdeeds]] like [[bordello]]. I could see (Thorpe) [[arrivals]] up. But when [[me]] was [[ventilator]], I [[identified]] my [[remit]] [[vaya]] [[psychopathic]] -- and that [[heartily]] [[conservation]] me [[go]]. [[nbsp]]; ...",0.0004830360412597656,0.7170983552932739,1,0,1,453,"Successful"
"AMD [[Ships]] [[Notebook]] Chips It wasn #39;t the first to go [[small]], and it won #39;t be the biggest producer, but AMD #39;s ([[Quote]], Chart) 64-bit 90-nanometer (nm) chips are expected to make waves in the semiconductor [[pool]]. ","AMD [[Yachts]] [[Mobil]] Chips It wasn #39;t the first to go [[unassuming]], and it won #39;t be the biggest producer, but AMD #39;s ([[Quotation]], Chart) 64-bit 90-nanometer (nm) chips are expected to make waves in the semiconductor [[pools]]. ",0.02806079387664795,0.5150384902954102,3,2,3,162,"Successful"
"UK charges 8 in terror plot [[linked]] to alert in [[US]] [[LONDON]], AUGUST 17: [[Britain]] charged eight [[terror]] suspects on Tuesday with conspiracy to commit murder and said one had plans that could be used in striking US buildings that were the focus of security scares this month. ","UK charges 8 in terror plot [[interwoven]] to alert in [[USA]] [[UK]], AUGUST 17: [[Britannica]] charged eight [[anxiety]] suspects on Tuesday with conspiracy to commit murder and said one had plans that could be used in striking US buildings that were the focus of security scares this month. ",0.000644981861114502,0.6676117777824402,0,2,0,186,"Successful"
"IBM Seeks To Have SCO [[Claims]] [[Dismissed]] (NewsFactor) NewsFactor - IBM (NYSE: IBM) has -- again -- [[sought]] to [[have]] the [[pending]] [[legal]] [[claims]] by The SCO [[Group]] [[dismissed]]. According to a motion it [[filed]] in a U.S. [[district]] [[court]], IBM [[argues]] that SCO [[has]] no [[evidence]] to [[support]] its [[claims]] that it [[appropriated]] [[confidential]] [[source]] [[code]] from Unix [[System]] [[V]] and [[placed]] it in Linux.","IBM Seeks To Have SCO [[States]] [[Denying]] (NewsFactor) NewsFactor - IBM (NYSE: IBM) has -- again -- [[claimed]] to [[ont]] the [[awaited]] [[jurisdictional]] [[asserts]] by The SCO [[Grouping]] [[spurn]]. According to a motion it [[brought]] in a U.S. [[districts]] [[justices]], IBM [[assures]] that SCO [[ai]] no [[manifestation]] to [[subsidy]] its [[says]] that it [[embarked]] [[secrecy]] [[parentage]] [[coding]] from Unix [[Programme]] [[versus]] and [[sown]] it in Linux.",0.001225888729095459,0.015058159828186035,3,3,3,985,"Failed"
"SUVs: Live And Let Die NEW YORK - The newly released traffic crash [[fatality]] data have something for everyone in the debate about the safety of sport utility vehicles. ","SUVs: Live And Let Die NEW YORK - The newly released traffic crash [[killed]] data have something for everyone in the debate about the safety of sport utility vehicles. ",0.028797507286071777,0.9972390532493591,2,3,2,69,"Successful"
"Security scare as intruder dives in A CANADIAN husband #39;s love for his wife has led to a tightening of security at all [[Olympic]] venues in Athens. ","Security scare as intruder dives in A CANADIAN husband #39;s love for his wife has led to a tightening of security at all [[Medalist]] venues in Athens. ",0.21421188116073608,0.9836740493774414,1,0,1,24,"Successful"
"Team [[USA]] [[barely]] wins, but [[struggles]] not all players #39; [[fault]] Now that [[everybody]] in and around [[USA]] Basketball has [[breathed]] a [[huge]] [[sigh]] of [[relief]], [[let]] #39;s not [[get]] [[carried]] [[away]]. ","Team [[AMERICA]] [[just]] wins, but [[gunfight]] not all players #39; [[error]] Now that [[persona]] in and around [[AMERICA]] Basketball has [[breathe]] a [[overwhelming]] [[puff]] of [[easing]], [[licensed]] #39;s not [[fetch]] [[implemented]] [[remotely]]. ",0.0007273554801940918,0.7399704456329346,1,3,1,487,"Successful"
"UPI NewsTrack [[Sports]] -- The [[United]] [[States]] [[men]] #39;s [[basketball]] team [[capped]] off a [[big]] day for the [[USA]] by [[fighting]] off [[Greece]] for a [[vital]] [[win]], 77-71.  [[quot]];They [[played]] with [[heart]], quot; [[said]] [[Coach]] Larry [[Brown]].  quot;[[That]] #39;s all you can ask. quot; ...","UPI NewsTrack [[Sport]] -- The [[Reunification]] [[Countries]] [[blokes]] #39;s [[football]] team [[cap]] off a [[whopping]] day for the [[V]] by [[battlefields]] off [[Macedonia]] for a [[central]] [[avail]], 77-71.  [[nbsp]];They [[behaved]] with [[hearts]], quot; [[testified]] [[Bus]] Larry [[Brun]].  quot;[[This]] #39;s all you can ask. quot; ...",0.0003616809844970703,0.5560029149055481,1,0,1,502,"Successful"
"[[Peace]] [[delegation]] [[leaves]] [[Najaf]] empty-handed as [[fighting]] [[continues]] [[BAGHDAD]], Iraq - [[A]] national [[political]] conference #39;s [[bid]] to [[end]] the [[fighting]] in the [[Shiite]] [[Muslim]] [[holy]] [[city]] of Najaf [[appeared]] to have [[failed]] Tuesday. ","[[Calming]] [[delegated]] [[spreadsheet]] [[Iraq]] empty-handed as [[striving]] [[persistence]] [[BASRA]], Iraq - [[para]] national [[strategic]] conference #39;s [[auctions]] to [[ending]] the [[war]] in the [[Sze]] [[Qur]] [[noble]] [[cities]] of Najaf [[occurred]] to have [[omitted]] Tuesday. ",0.0006440281867980957,0.8012588620185852,0,2,0,502,"Successful"
"Georgian president calls for international conference on South Ossetia TBILISI, Georgia  Georgian President Mikhail Saakashvili appealed to world leaders Tuesday to convene an international conference on the [[conflict]] in breakaway South Ossetia, where daily exchanges of gunfire threaten to spark ...","Georgian president calls for international conference on South Ossetia TBILISI, Georgia  Georgian President Mikhail Saakashvili appealed to world leaders Tuesday to convene an international conference on the [[rivalry]] in breakaway South Ossetia, where daily exchanges of gunfire threaten to spark ...",0.0014786124229431152,0.5164163112640381,0,1,0,75,"Successful"
"Shelling, shooting resumes in breakaway Georgian region (AFP) AFP - Georgian and South Ossetian forces overnight accused each other of trying to storm the other side's positions in Georgia's breakaway region of South Ossetia, as four Georgian [[soldiers]] were reported to be [[wounded]].","Shelling, shooting resumes in breakaway Georgian region (AFP) AFP - Georgian and South Ossetian forces overnight accused each other of trying to storm the other side's positions in Georgia's breakaway region of South Ossetia, as four Georgian [[solider]] were reported to be [[injury]].",0.0007218718528747559,0.6939831972122192,0,1,0,98,"Successful"
"Youkilis, [[McCarty]] [[placed]] on 15-day [[disabled]] [[list]] BOSTON -- [[It]] was another [[busy]] [[day]] on the [[medical]] [[front]] for the [[Red]] Sox, as a series of [[roster]] [[moves]] were announced [[prior]] to [[Tuesday]] [[night]] #39;s [[game]] against the [[Blue]] [[Jays]]. ","Youkilis, [[mcdermott]] [[housed]] on 15-day [[disable]] [[registers]] BOSTON -- [[He]] was another [[overcrowded]] [[times]] on the [[clinical]] [[newsweek]] for the [[Sandpiper]] Sox, as a series of [[enrollment]] [[steps]] were announced [[lately]] to [[Nowadays]] [[soiree]] #39;s [[blackjack]] against the [[Blues]] [[Orioles]]. ",0.0003560781478881836,0.0028082728385925293,1,1,1,424,"Failed"
"Kerry-Kerrey Confusion [[Trips]] Up Campaign (AP) AP - John [[Kerry]], Bob Kerrey. It's easy to get [[confused]].","Kerry-Kerrey Confusion [[Tourism]] Up Campaign (AP) AP - John [[Kiri]], Bob Kerrey. It's easy to get [[intrigued]].",0.0023615360260009766,0.6326172351837158,0,1,0,104,"Successful"
"Former [[Florida]] Swimming Coach Dies at 83 ([[AP]]) [[AP]] - William H. Harlan, the retired University of [[Florida]] swimming [[coach]] who led the Gators to eight conference titles, died Tuesday, school [[officials]] [[said]]. He was 83.","Former [[Slash]] Swimming Coach Dies at 83 ([[HAS]]) [[OA]] - William H. Harlan, the retired University of [[Slash]] swimming [[mentoring]] who led the Gators to eight conference titles, died Tuesday, school [[servers]] [[talked]]. He was 83.",0.0003610849380493164,0.5149812698364258,1,3,1,197,"Successful"
